website,year,rental_type,rent_without_expenses,square_meters,zip_code,street,area,rooms
Site A,2016,apartment,7800,79,8000,Guldsmedgade,Aarhus C,2
Site A,2016,apartment,10013,89,8240,Engholms Allé,Risskov,3
Site A,2016,apartment,11950,102,8000,Åboulevarden,Aarhus C,3
Site A,2016,apartment,8154,58,8260,Engelundsvej,Viby J,3
Site A,2016,apartment,15030,164,8000,Vestergade,Aarhus C,5
Site A,2016,apartment,7240,59,8200,Willemoesgade,Aarhus N,2
Site A,2016,apartment,7091,80,8270,Oddervej,Højbjerg,3
Site A,2016,apartment,5663,40,8000,Valdemarsgade,Aarhus C,1
Site A,2016,apartment,7234,56,8240,Engholms Allé,Risskov,2
Site A,2016,room,2600,29,8000,Brammersgade,Aarhus C,1
Site A,2016,room,4500,14,8000,Marstrandsgade,Aarhus C,1
Site A,2016,apartment,9000,104,8000,De Mezas Vej,Aarhus C,4
Site A,2016,apartment,5500,62,8270,Rundhøj Alle,Højbjerg,2
Site A,2016,apartment,6994,60,8230,Chr. Winthers Vej,Åbyhøj,2
Site A,2016,room,4000,25,8260,Rosenholms Alle,Viby J,1
Site A,2016,room,3950,13,8000,P. P. Ørums Gade,Aarhus C,1
Site A,2016,apartment,3200,29,8000,Søndre Ringgade,Aarhus C,1
Site A,2016,apartment,4390,32,8200,Brendstrupvej,Aarhus N,1
Site A,2016,room,2800,12,8260,Rosenhøj,Viby J,1
Site A,2016,apartment,16916,140,8000,Thit Jensens Gade,Aarhus C,4
Site A,2016,room,3500,10,8000,Finderupvej,Aarhus C,1
Site A,2016,apartment,5577,52,8000,Kaløgade,Aarhus C,2
Site A,2016,apartment,8025,77,8000,Frederiks Allé,Aarhus C,3
Site A,2016,room,4000,24,8230,Arnegårdsvej,Åbyhøj,1
Site A,2016,apartment,5900,45,8200,Tordenskjoldsgade,Aarhus N,1
Site A,2016,room,2800,15,8210,Dybedalen,Aarhus V,1
Site A,2016,apartment,9100,70,8000,Finderupvej,Aarhus C,2
Site A,2016,apartment,8250,58,8000,Åhusene,Aarhus C,2
Site A,2016,apartment,6755,59,8200,Otto Ruds Gade,Aarhus N,2
Site A,2016,apartment,4650,38,8000,Tinglevgade,Aarhus C,1
Site A,2016,apartment,9391,81,8200,Finsensgade,Aarhus N,3
Site A,2016,apartment,6500,84,8200,Herambsgade,Aarhus N,3
Site A,2016,apartment,5400,50,8200,Herlufs Trolles Gade,Aarhus N,1
Site A,2016,apartment,7600,70,8000,Bissensgade,Aarhus C,3
Site A,2016,apartment,9725,95,8000,Guldsmedgade,Aarhus C,2
Site A,2016,apartment,9950,94,8000,J. M. Mørks Gade,Aarhus C,3
Site A,2016,apartment,4200,30,8240,Kantorparken,Risskov,1
Site A,2016,apartment,8074,70,8000,Kirkegårdsvej,Aarhus C,2
Site A,2016,room,3100,22,8000,F. Vestergaards Gade,Aarhus C,1
Site A,2016,apartment,4500,49,8210,Torpevænget,Aarhus V,2
Site A,2016,room,4500,28,8000,Frederiks Allé,Aarhus C,1
Site A,2016,apartment,7350,51,8200,Jens Baggesens Vej,Aarhus N,2
Site A,2016,apartment,7800,52,8000,Åhusene,Aarhus C,2
Site A,2016,apartment,10900,94,8000,Dalgas Avenue,Aarhus C,3
Site A,2016,apartment,7900,58,8000,Åboulevarden,Aarhus C,3
Site A,2016,apartment,6200,72,8210,Hasle Centervej,Aarhus V,2
Site A,2016,apartment,7840,73,8000,Skanderborgvej,Aarhus C,2
Site A,2016,apartment,7500,84,8220,Ingersvej,Brabrand,3
Site A,2016,apartment,6500,67,8260,Grøfthøjparken,Viby J,2
Site A,2016,room,5000,16,8000,Vestervang,Aarhus C,1
Site A,2016,room,3170,10,8000,Langelandsgade,Aarhus C,1
Site A,2016,apartment,3602,43,8000,Norsgade,Aarhus C,1
Site A,2016,apartment,8500,65,8000,Finderupvej,Aarhus C,2
Site A,2016,apartment,7370,61,8200,Ivar Huitfeldts Gade,Aarhus N,2
Site A,2016,room,4150,16,8000,Max Müllers Gade,Aarhus C,1
Site A,2016,room,3800,11,8200,Willemoesgade,Aarhus N,1
Site A,2016,apartment,12468,95,8000,Thit Jensens Gade,Aarhus C,3
Site A,2016,room,3600,16,8000,Assensgade,Aarhus C,1
Site A,2016,room,4100,10,8200,Åbogade,Aarhus N,1
Site A,2016,room,2600,15,8250,Blomstervangen,Egå,1
Site A,2016,apartment,9075,75,8000,Christiansgade,Aarhus C,3
Site A,2016,apartment,5900,53,8200,Randersvej,Aarhus N,2
Site A,2016,room,4170,15,8000,Sejrøgade,Aarhus C,1
Site A,2016,apartment,11500,107,8000,Ole Rømers Gade,Aarhus C,4
Site A,2016,apartment,12000,134,8000,Mejlgade,Aarhus C,4
Site A,2016,apartment,11150,96,8000,Chr. Wærums Gade,Aarhus C,3
Site A,2016,room,4000,16,8000,Mejlgade,Aarhus C,1
Site A,2016,apartment,6692,72,8000,Ewaldsgade,Aarhus C,2
Site A,2016,apartment,4505,44,8210,Bispehavevej,Aarhus V,1
Site A,2016,apartment,8500,66,8200,Oslogade,Aarhus N,3
Site A,2016,apartment,8300,83,8000,Janus La Cours Gade,Aarhus C,3
Site A,2016,apartment,7400,55,8381,Blomsterlunden,Tilst,3
Site A,2016,apartment,10575,94,8000,Grønningen,Aarhus C,3
Site A,2016,apartment,9119,73,8381,Blomsterlunden,Tilst,3
Site A,2016,apartment,8950,92,8520,Kastanjehaven,Lystrup,4
Site A,2016,apartment,7400,55,8000,Saltholmsgade,Aarhus C,2
Site A,2016,apartment,7628,72,8200,Skejbytoften,Aarhus N,3
Site A,2016,apartment,9200,94,8000,Frederiks Allé,Aarhus C,3
Site A,2016,room,3000,10,8000,Ny Banegårdsgade,Aarhus C,1
Site A,2016,apartment,14500,103,8000,Ceres Alle,Aarhus C,3
Site A,2016,apartment,8500,79,8000,Søndergade,Aarhus C,2
Site A,2016,room,3200,18,8000,Teglværksgade,Aarhus C,1
Site A,2016,apartment,6500,80,8220,Hovedgaden,Brabrand,2
Site A,2016,apartment,9688,86,8000,Ålborggade,Aarhus C,3
Site A,2016,apartment,8500,69,8200,Lillehammervej,Aarhus N,3
Site A,2016,apartment,10500,101,8200,Tordenskjoldsgade,Aarhus N,3
Site A,2016,room,4500,25,8000,Fiskergade,Aarhus C,1
Site A,2016,room,3000,10,8000,Skovvejen,Aarhus C,1
Site A,2016,room,4160,12,8200,Trøjborgvej,Aarhus N,1
Site A,2016,room,3817,20,8000,Guldsmedgade,Aarhus C,1
Site A,2016,apartment,14200,96,8000,Thit Jensens Gade,Aarhus C,3
Site A,2016,apartment,11241,76,8000,Thit Jensens Gade,Aarhus C,2
Site A,2016,apartment,13000,142,8000,Klostergade,Aarhus C,3
Site A,2016,apartment,10200,80,8000,Nørre Alle,Aarhus C,3
Site A,2016,room,4500,20,8000,Klostergade,Aarhus C,1
Site A,2016,room,3300,21,8000,Hans Hartvig Seedorffs Stræde,Aarhus C,1
Site A,2016,apartment,9330,89,8000,Fiskergyde,Aarhus C,3
Site A,2016,room,3000,12,8200,Paludan-Müllers Vej,Aarhus N,1
Site A,2016,room,3900,20,8200,Jens Baggesens Vej,Aarhus N,1
Site A,2016,apartment,11500,92,8000,M. P. Bruuns Gade,Aarhus C,3
Site A,2016,apartment,8841,66,8200,Brendstrupgårdsvej,Aarhus N,2
Site A,2016,apartment,6850,53,8000,Åparken,Aarhus C,2
Site A,2016,room,4500,25,8000,Nordborggade,Aarhus C,1
Site A,2016,apartment,7600,46,8000,Valdemarsgade,Aarhus C,2
Site A,2016,apartment,10013,105,8240,Engholms Allé,Risskov,4
Site A,2016,apartment,10830,70,8000,Østergade,Aarhus C,2
Site A,2016,apartment,7975,52,8000,Åhusene,Aarhus C,2
Site A,2016,apartment,9900,68,8000,Åhusene,Aarhus C,3
Site A,2016,apartment,6100,64,8000,Vestergade,Aarhus C,2
Site A,2016,apartment,8700,82,8000,Falstersgade,Aarhus C,3
Site A,2016,apartment,7650,55,8000,Gebauersgade,Aarhus C,2
Site A,2016,room,4000,12,8000,Åboulevarden,Aarhus C,1
Site A,2016,apartment,7000,93,8000,Grønnegade,Aarhus C,3
Site A,2016,apartment,9900,92,8000,Brammersgade,Aarhus C,3
Site A,2016,apartment,8000,67,8000,Klosterport,Aarhus C,2
Site A,2016,apartment,12000,79,8000,Rosenkrantzgade,Aarhus C,3
Site A,2016,room,5000,18,8000,Banegårdsgade,Aarhus C,1
Site A,2016,room,4900,22,8000,Skovgaardsgade,Aarhus C,1
Site A,2016,apartment,9900,80,8200,Langelandsgade,Aarhus N,3
Site A,2016,apartment,7900,55,8000,Jægergårdsgade,Aarhus C,2
Site A,2016,room,4100,15,8200,Tordenskjoldsgade,Aarhus N,1
Site A,2016,room,3200,14,8000,Odensegade,Aarhus C,1
Site A,2016,room,4000,17,8000,Strandvejen,Aarhus C,1
Site A,2016,apartment,8090,69,8000,Fredensgade,Aarhus C,2
Site A,2016,room,4000,20,8000,Thunøgade,Aarhus C,1
Site A,2016,room,3250,15,8000,Ingerslevs Boulevard,Aarhus C,1
Site A,2016,apartment,16000,109,8000,Helga Pedersens gade,Aarhus C,4
Site A,2016,apartment,4450,39,8000,Stadion Allé,Aarhus C,1
Site A,2016,apartment,9085,95,8000,Jægergårdsgade,Aarhus C,3
Site A,2016,apartment,7500,42,8000,Klostertorvet,Aarhus C,2
Site A,2016,apartment,10500,120,8000,Tøndergade,Aarhus C,3
Site A,2016,apartment,7120,68,8270,Rosenvangs Allé,Højbjerg,3
Site A,2016,apartment,5570,45,8000,Ny Munkegade,Aarhus C,1
Site A,2016,apartment,7110,47,8000,Ålborggade,Aarhus C,2
Site A,2016,apartment,10800,106,8200,Skovvangsvej,Aarhus N,4
Site A,2016,room,3800,10,8200,Heklagade,Aarhus N,1
Site A,2016,room,4400,18,8200,Heklagade,Aarhus N,1
Site A,2016,apartment,9000,94,8000,Skt. Pauls Gade,Aarhus C,3
Site A,2016,apartment,17558,140,8000,Thit Jensens Gade,Aarhus C,4
Site A,2016,apartment,9389,83,8230,Tousvej,Åbyhøj,3
Site A,2016,apartment,10100,121,8000,Vestergade,Aarhus C,4
Site A,2016,apartment,5000,54,8270,Rundhøj Alle,Højbjerg,1
Site A,2016,apartment,12468,95,8000,Thit Jensens Gade,Aarhus C,3
Site A,2016,apartment,8400,89,8000,Mejlgade,Aarhus C,3
Site A,2016,apartment,10500,120,8000,Tøndergade,Aarhus C,3
Site A,2016,room,3600,16,8000,Assensgade,Aarhus C,1
Site A,2016,apartment,4971,67,8200,Otto Ruds Gade,Aarhus N,2
Site A,2016,room,4100,10,8200,Åbogade,Aarhus N,1
Site A,2016,apartment,9075,75,8000,Christiansgade,Aarhus C,3
Site A,2016,apartment,5900,53,8200,Randersvej,Aarhus N,2
Site A,2016,apartment,7850,75,8000,Christen Købkes Gade,Aarhus C,2
Site A,2016,apartment,11500,107,8000,Ole Rømers Gade,Aarhus C,4
Site A,2016,apartment,12000,134,8000,Mejlgade,Aarhus C,4
Site A,2016,apartment,7640,49,8000,Ålborggade,Aarhus C,2
Site A,2016,apartment,12500,114,8000,Østbanetorvet,Aarhus C,4
Site A,2016,room,4500,14,8000,Hans Broges Gade,Aarhus C,1
Site A,2016,apartment,10500,91,8000,Guldsmedgade,Aarhus C,3
Site A,2016,apartment,18000,130,8000,Klostergade,Aarhus C,4
Site A,2016,apartment,7000,30,8000,Nørre Alle,Aarhus C,1
Site A,2016,room,4400,17,8000,Vestergade,Aarhus C,1
Site A,2016,apartment,6300,51,8000,Hans Broges Gade,Aarhus C,2
Site A,2016,apartment,6855,70,8000,Thunøgade,Aarhus C,3
Site A,2016,room,3500,10,8000,Chr. Kiers Plads,Aarhus C,1
Site A,2016,apartment,12750,112,8000,Helga Pedersens gade,Aarhus C,2
Site A,2016,apartment,3500,69,8200,Nordre Ringgade,Aarhus N,2
Site A,2016,apartment,9675,86,8000,Grønnegade,Aarhus C,2
Site A,2016,apartment,4842,50,8260,Holme Møllevej,Viby J,2
Site A,2016,apartment,5925,51,8000,Grønnegade,Aarhus C,1
Site A,2016,room,3750,15,8200,Langelandsgade,Aarhus N,1
Site A,2016,apartment,9124,65,8000,Hans Broges Gade,Aarhus C,2
Site A,2016,apartment,5500,56,8000,Østboulevarden,Aarhus C,2
Site A,2016,apartment,5500,68,8240,Skejbygårdsvej,Risskov,2
Site A,2016,apartment,5200,57,8000,Frue Kirkeplads,Aarhus C,2
Site A,2016,apartment,9800,69,8000,Åhusene,Aarhus C,3
Site A,2016,apartment,8500,72,8000,Paludan-Müllers Vej,Aarhus C,2
Site A,2016,apartment,5900,62,8210,Vilh. Bergsøes  Vej,Aarhus V,2
Site A,2016,apartment,8350,74,8000,Jyllands Alle,Aarhus C,2
Site A,2016,apartment,8500,87,8270,Rundhøj Alle,Højbjerg,4
Site A,2016,apartment,4256,50,8230,Birkeparken,Åbyhøj,2
Site A,2016,apartment,4108,65,8210,Jens Baggesens Vej,Aarhus V,2
Site A,2016,apartment,7300,66,8000,Skanderborgvej,Aarhus C,2
Site A,2016,apartment,10500,84,8000,Mejlgade,Aarhus C,2
Site A,2016,apartment,8450,127,8270,Emiliehøj,Højbjerg,3
Site A,2016,room,3490,9,8000,Tage-Hansens Gade,Aarhus C,1
Site A,2016,apartment,6100,67,8200,Jordbrovej,Aarhus N,2
Site A,2016,apartment,7800,80,8000,Frederiks Allé,Aarhus C,3
Site A,2016,apartment,13393,163,8000,Nørre Alle,Aarhus C,4
Site A,2016,apartment,9500,76,8000,Ceres Alle,Aarhus C,3
Site A,2016,room,3900,13,8220,Hoffmannsvej,Brabrand,1
Site A,2016,apartment,14800,111,8000,Thit Jensens Gade,Aarhus C,4
Site A,2016,room,5220,16,8000,Ryesgade,Aarhus C,1
Site A,2016,apartment,8955,64,8000,Høegh-Guldbergs Gade,Aarhus C,2
Site A,2016,apartment,12995,107,8240,Rolighedsvej,Risskov,4
Site A,2016,room,3500,22,8000,Sjællandsgade,Aarhus C,1
Site A,2016,apartment,9079,80,8240,Rolighedsvej,Risskov,2
Site A,2016,apartment,5900,48,8260,Holme Ringvej,Viby J,2
Site A,2016,room,3582,16,8000,Skolegade,Aarhus C,1
Site A,2016,apartment,6750,53,8240,Nordlandsvej,Risskov,2
Site A,2016,apartment,5750,44,8000,Åboulevarden,Aarhus C,1
Site A,2016,apartment,8900,83,8520,Sønderskovvej,Lystrup,3
Site A,2016,apartment,11560,105,8260,Engtoften,Viby J,4
Site A,2016,apartment,11710,108,8260,Engtoften,Viby J,3
Site A,2016,room,2450,19,8000,Skanderborgvej,Aarhus C,1
Site A,2016,apartment,15300,142,8000,Mejlgade,Aarhus C,4
Site A,2016,apartment,10725,99,8000,Sønder Alle,Aarhus C,2
Site A,2016,room,2800,12,8000,Skt. Pauls Gade,Aarhus C,1
Site A,2016,room,4100,25,8230,Eriks Bøghs Vej,Åbyhøj,1
Site A,2016,apartment,8200,55,8000,Åhusene,Aarhus C,2
Site A,2016,room,3500,16,8000,Åboulevarden,Aarhus C,1
Site A,2016,room,4000,25,8260,Skanderborgvej,Viby J,1
Site A,2016,room,3200,14,8000,Marselis Boulevard,Aarhus C,1
Site A,2016,apartment,7490,67,8230,Silkeborgvej,Åbyhøj,2
Site A,2016,apartment,9500,85,8240,Lindevangsvej,Risskov,3
Site A,2016,room,3675,16,8000,Daugbjergvej,Aarhus C,1
Site A,2016,apartment,7043,84,8220,Ingersvej,Brabrand,3
Site A,2016,apartment,5000,56,8260,Grøndalsvej,Viby J,2
Site A,2016,apartment,6239,68,8220,Emmasvej,Brabrand,2
Site A,2016,apartment,5456,44,8270,Oddervej,Højbjerg,1
Site A,2016,room,3517,18,8200,C. F. Jessens Vej,Aarhus N,1
Site A,2016,apartment,7200,58,8000,Mejlgade,Aarhus C,2
Site A,2016,apartment,9900,81,8000,Skovvejen,Aarhus C,2
Site A,2016,apartment,5500,42,8000,Teglværksgade,Aarhus C,1
Site A,2016,apartment,12500,85,8000,Guldsmedgade,Aarhus C,2
Site A,2016,apartment,8600,78,8000,Vester Alle,Aarhus C,2
Site A,2016,room,2466,9,8000,Skovvejen,Aarhus C,1
Site A,2016,room,6500,30,8000,Fredericiagade,Aarhus C,1
Site A,2016,apartment,6000,60,8240,Skejbygårdsvej,Risskov,2
Site A,2016,apartment,6500,40,8000,Kaserneboulevarden,Aarhus C,2
Site A,2016,room,3500,15,8200,Langelandsgade,Aarhus N,1
Site A,2016,apartment,8000,90,8000,Jyllands Alle,Aarhus C,4
Site A,2016,room,2800,17,8270,Olaf Rudes Vej,Højbjerg,1
Site A,2016,room,3346,15,8000,Skovvejen,Aarhus C,1
Site A,2016,room,3500,12,8000,Lundbyesgade,Aarhus C,1
Site A,2016,apartment,9800,105,8000,Vestre Ringgade,Aarhus C,3
Site A,2016,apartment,8727,83,8000,Fåborggade,Aarhus C,3
Site A,2016,apartment,12000,80,8000,Rosenkrantzgade,Aarhus C,2
Site A,2016,apartment,10000,72,8000,Rosenkrantzgade,Aarhus C,2
Site B,2014,apartment,12800,100,8000,Mariane Thomsens Gade,Aarhus C,2
Site B,2014,apartment,11640,134,8000,M. P. Bruuns Gade,Aarhus C,4
Site B,2014,room,4100,20,8000,Dalgas Avenue,Aarhus C,1
Site B,2014,apartment,9500,77,8000,Mariane Thomsens Gade,Aarhus C,2
Site B,2014,room,4253,31,8000,H. N. Clausens Gade,Aarhus C,1
Site B,2014,apartment,8100,70,8000,Møllegade,Aarhus C,2
Site B,2014,apartment,13712,124,8000,Skolegade,Aarhus C,4
Site B,2014,apartment,3700,31,8210,Hammershusvej,Aarhus V,1
Site B,2014,apartment,13500,108,8000,Jægergårdsgade,Aarhus C,3
Site B,2014,apartment,15739,151,8200,Funch Thomsens Gade,Aarhus N,5
Site B,2014,apartment,7480,83,8200,Langelandsgade,Aarhus N,2
Site B,2014,apartment,5047,60,8000,Hjarnøgade,Aarhus C,1
Site B,2014,room,2600,11,8200,Reginehøjvej,Aarhus N,1
Site B,2014,apartment,10400,98,8000,Lundingsgade,Aarhus C,4
Site B,2014,apartment,10500,169,8200,Bækhusvej,Aarhus N,3
Site B,2014,room,3500,14,8000,Molsgade,Aarhus C,1
Site B,2014,apartment,10900,102,8000,Finderupvej,Aarhus C,3
Site B,2014,apartment,10800,99,8000,Finderupvej,Aarhus C,3
Site B,2014,apartment,6750,60,8200,Tordenskjoldsgade,Aarhus N,2
Site B,2014,apartment,7153,65,8000,Vesterbrogade,Aarhus C,2
Site B,2014,room,4510,33,8000,Valdemarsgade,Aarhus C,1
Site B,2014,room,3250,30,8200,Skovvangsvej,Aarhus N,1
Site B,2014,apartment,14950,116,8000,Åhusene,Aarhus C,2
Site B,2014,apartment,5450,63,8000,Skovvejen,Aarhus C,2
Site B,2014,apartment,4969,58,8000,Skovvejen,Aarhus C,2
Site B,2014,apartment,8969,80,8000,Oluf Palmes Alle,Aarhus C,3
Site B,2014,apartment,7948,85,8000,Kongsvang Alle,Aarhus C,2
Site B,2014,apartment,8230,89,8000,Lundingsgade,Aarhus C,4
Site B,2014,apartment,10286,117,8000,Østergade,Aarhus C,2
Site B,2014,apartment,14000,129,8000,Mejlgade,Aarhus C,3
Site B,2014,apartment,10400,98,8000,Lundingsgade,Aarhus C,4
Site B,2014,apartment,8750,87,8000,Valdemarsgade,Aarhus C,3
Site B,2014,apartment,10500,98,8000,Kroghsgade,Aarhus C,3
Site B,2014,apartment,5162,60,8000,Gammel Munkegade,Aarhus C,2
Site B,2014,apartment,5253,58,8000,Bissensgade,Aarhus C,2
Site B,2014,apartment,8869,92,8000,Vejlegade,Aarhus C,3
Site B,2014,apartment,15138,155,8000,Klostertorvet,Aarhus C,4
Site B,2014,room,4700,34,8000,H. N. Clausens Gade,Aarhus C,1
Site B,2014,apartment,8600,65,8000,Hans Broges Gade,Aarhus C,2
Site B,2014,apartment,5000,60,8000,Sjællandsgade,Aarhus C,2
Site B,2014,apartment,10700,99,8000,Brammersgade,Aarhus C,4
Site B,2014,apartment,13712,124,8000,Skolegade,Aarhus C,4
Site B,2014,room,3300,16,8200,Otto Ruds Gade,Aarhus N,1
Site B,2014,room,4500,25,8000,Nørregade,Aarhus C,1
Site B,2014,room,3000,10,8210,Ryhavevej,Aarhus V,1
Site B,2014,room,3000,10,8000,Vestre Ringgade,Aarhus C,1
Site B,2014,room,2400,16,8000,Nørregade,Aarhus C,1
Site B,2014,room,3600,9,8000,Langenæs Allé,Aarhus C,1
Site B,2014,room,3000,14,8000,Ny Munkegade,Aarhus C,1
Site B,2014,room,2200,15,8210,Jens Baggesens Vej,Aarhus V,1
Site B,2014,room,2451,17,8200,Skejby Vænge,Aarhus N,1
Site B,2014,room,3500,15,8200,Niels Juels Gade,Aarhus N,1
Site B,2014,room,4050,20,8000,Marstrandsgade,Aarhus C,1
Site B,2014,room,3500,16,8000,Frederiks Allé,Aarhus C,1
Site B,2014,room,3600,9,8000,Langenæs Allé,Aarhus C,1
Site B,2014,room,4650,15,8000,Banegårdspladsen,Aarhus C,1
Site B,2014,apartment,4200,60,8200,Oluf Palmes Alle,Aarhus N,1
Site B,2014,room,3840,12,8000,Jerichausgade,Aarhus C,1
Site B,2014,room,3995,20,8000,Kaserneboulevarden,Aarhus C,1
Site B,2014,room,4000,16,8000,Tage-Hansens Gade,Aarhus C,1
Site B,2014,room,4500,20,8210,Møllevangs Alle,Aarhus V,1
Site B,2014,room,3300,12,8200,Jens Baggesens Vej,Aarhus N,1
Site B,2014,room,3000,16,8000,Eckersbergsgade,Aarhus C,1
Site B,2014,room,4429,15,8000,Grønnegade,Aarhus C,1
Site A,2014,apartment,11000,88,8200,Trøjborgvej,Aarhus N,3
Site A,2014,apartment,6800,57,8000,Daugbjergvej,Aarhus C,2
Site A,2014,room,4500,40,8210,Fuglebakkevej,Aarhus V,1
Site A,2014,room,2200,13,8210,Jens Baggesens Vej,Aarhus V,1
Site A,2014,apartment,7560,75,8200,Paludan-Müllers Vej,Aarhus N,3
Site A,2014,room,4000,25,8000,Trepkasgade,Aarhus C,1
Site A,2014,room,4000,15,8000,Nørre Alle,Aarhus C,1
Site A,2014,room,2300,20,8381,Langøvænget,Tilst,1
Site A,2014,apartment,10975,141,8000,Rosenkrantzgade,Aarhus C,4
Site A,2014,apartment,6731,71,8200,Willemoesgade,Aarhus N,3
Site A,2014,apartment,10500,82,8000,Mariane Thomsens Gade,Aarhus C,2
Site A,2014,apartment,6500,84,8000,Grønnegade,Aarhus C,2
Site A,2014,room,2800,14,8270,Mølleskovvej,Højbjerg,1
Site A,2014,room,2196,12,8260,Skanderborgvej,Viby J,1
Site A,2014,apartment,8200,62,8000,Kaserneboulevarden,Aarhus C,2
Site A,2014,apartment,4817,44,8260,Engtoften,Viby J,1
Site A,2014,apartment,14950,116,8000,Søren Frichs Vej,Aarhus C,3
Site A,2014,apartment,9990,80,8000,Frederiksgade,Aarhus C,2
Site A,2014,apartment,6000,70,8000,Bissensgade,Aarhus C,2
Site A,2014,apartment,9200,96,8000,Ingerslevs Boulevard,Aarhus C,3
Site A,2014,room,3600,15,8000,Jægergårdsgade,Aarhus C,1
Site A,2014,apartment,7900,85,8000,Hans Broges Gade,Aarhus C,3
Site A,2014,room,2750,20,8000,Nyborggade,Aarhus C,1
Site A,2014,room,3000,10,8260,Grøfthøjparken,Viby J,1
Site A,2014,room,3200,15,8200,Bethesdavej,Aarhus N,1
Site A,2014,apartment,9400,132,8520,Elsted Kirkevej,Lystrup,4
Site A,2014,apartment,7850,65,8000,Grønnegade,Aarhus C,2
Site A,2014,room,3225,8,8000,Saltholmsgade,Aarhus C,1
Site A,2014,room,3500,18,8200,Aldersrovej,Aarhus N,1
Site A,2014,apartment,8500,36,8000,Mejlgade,Aarhus C,1
Site A,2014,room,3900,30,8000,Silkeborgvej,Aarhus C,1
Site A,2014,room,3500,26,8260,Lykkesholms Alle,Viby J,1
Site A,2014,apartment,5200,40,8000,Hedemannsgade,Aarhus C,1
Site A,2014,apartment,14000,136,8000,Bülowsgade,Aarhus C,4
Site A,2014,room,4000,14,8000,Ny Munkegade,Aarhus C,1
Site A,2014,apartment,8100,89,8000,Vestergade,Aarhus C,3
Site A,2014,room,3333,11,8000,M. P. Bruuns Gade,Aarhus C,1
Site A,2014,room,2200,15,8260,Ormslevvej,Viby J,1
Site A,2014,apartment,5700,58,8260,Grøfthøjparken,Viby J,2
Site A,2014,room,3500,16,8200,Dronning Margrethes Vej,Aarhus N,1
Site A,2014,apartment,8500,80,8000,Mejlgade,Aarhus C,3
Site A,2014,apartment,8226,87,8000,Nørre Alle,Aarhus C,3
Site A,2014,room,2700,17,8260,Råhøjparken,Viby J,1
Site A,2014,room,3500,14,8000,Lundbyesgade,Aarhus C,1
Site A,2014,apartment,9500,100,8230,Silkeborgvej,Åbyhøj,3
Site A,2014,apartment,9975,100,8000,Harald Jensens Plads,Aarhus C,4
Site A,2014,apartment,9450,94,8270,Holmevej,Højbjerg,4
Site A,2014,apartment,11210,108,8000,Ålborggade,Aarhus C,4
Site A,2014,apartment,8717,77,8200,Brendstrupvej,Aarhus N,3
Site A,2014,apartment,8550,83,8000,Vestergade,Aarhus C,3
Site A,2014,apartment,8405,91,8000,Bülowsgade,Aarhus C,3
Site A,2015,apartment,5981,58,8000,Bülowsgade,Aarhus C,2
Site A,2015,apartment,7670,69,8000,Stadion Allé,Aarhus C,2
Site A,2015,apartment,7295,73,8260,Onsholtvej,Viby J,2
Site A,2015,apartment,9850,97,8000,Skt. Pauls Kirkeplads,Aarhus C,4
Site A,2015,apartment,8180,62,8200,Margrethehøjparken,Aarhus N,2
Site A,2015,apartment,4543,38,8200,Helsingforsgade,Aarhus N,2
Site A,2015,room,4000,20,8230,Silkeborgvej,Åbyhøj,1
Site A,2015,room,3200,9,8240,Skejbygårdsvej,Risskov,1
Site A,2015,room,3575,12,8000,Fynsgade,Aarhus C,1
Site A,2015,room,3650,14,8000,Bissensgade,Aarhus C,1
Site A,2015,room,3200,25,8000,Langenæs Allé,Aarhus C,1
Site A,2015,apartment,8000,90,8000,Søndre Ringgade,Aarhus C,2
Site A,2015,apartment,12000,101,8000,Skolegade,Aarhus C,4
Site A,2015,apartment,7095,57,8000,Daugbjergvej,Aarhus C,2
Site A,2015,room,3200,10,8200,Oluf Palmes Alle,Aarhus N,1
Site A,2015,room,2700,17,8200,Solsortevej,Aarhus N,1
Site A,2015,apartment,9550,94,8000,Jyllands Alle,Aarhus C,3
Site A,2015,apartment,7980,81,8000,Nørre Alle,Aarhus C,3
Site A,2015,room,3340,10,8000,Helga Pedersens gade,Aarhus C,1
Site A,2015,apartment,9490,75,8000,Grønnegade,Aarhus C,3
Site A,2015,apartment,7650,60,8000,Bissensgade,Aarhus C,2
Site A,2015,apartment,12750,112,8000,Banegårdspladsen,Aarhus C,3
Site A,2015,apartment,6850,70,8000,Mejlgade,Aarhus C,2
Site A,2015,room,3500,11,8000,Bissensgade,Aarhus C,1
Site A,2015,apartment,7850,60,8000,Kirkegårdsvej,Aarhus C,2
Site A,2015,apartment,7850,66,8000,Åparken,Aarhus C,2
Site A,2015,apartment,6500,70,8210,Musvågevej,Aarhus V,2
Site A,2015,room,4000,20,8000,Assensgade,Aarhus C,1
Site A,2015,room,4000,16,8000,Fåbborggade,Aarhus C,1
Site A,2015,room,3600,16,8000,Jyllands Alle,Aarhus C,1
Site A,2015,apartment,7200,84,8220,Engdalsvej,Brabrand,3
Site A,2015,apartment,5359,58,8200,Ivar Huitfeldts Gade,Aarhus N,2
Site A,2015,apartment,9018,73,8000,Søndergade,Aarhus C,2
